pay_run_id,employee_id,pay_date,gross_pay,federal_tax_withheld,state_tax_withheld,social_security_withheld,medicare_withheld,futa_withheld,suta_withheld,k401_contribution,garnishment_deduction,net_pay,journal_posted,is_injected_error,error_type
PR007189,EMP0453,2026-07-31,3687.18,553.08,110.62,228.61,53.46,0.0,0.0,162.24,0.0,2579.17,True,False,none
PR007190,EMP0453,2026-08-15,3679.56,551.93,110.39,228.13,53.35,0.0,0.0,161.9,0.0,2573.86,True,False,none
PR007191,EMP0453,2026-08-31,3615.07,542.26,108.45,224.13,52.42,0.0,0.0,159.06,0.0,2528.75,True,False,none
PR007192,EMP0454,2026-03-31,1837.34,275.6,0.0,113.92,26.64,11.02,49.61,148.82,0.0,1272.36,True,False,none
PR007193,EMP0454,2026-04-15,1864.17,279.63,0.0,115.58,27.03,11.19,50.33,151.0,0.0,1290.93,True,False,none
PR007194,EMP0454,2026-04-30,1835.33,275.3,0.0,113.79,26.61,11.01,49.55,148.66,0.0,1270.97,True,False,none
PR007195,EMP0454,2026-05-15,1965.6,294.84,0.0,121.87,28.5,8.78,53.07,159.21,0.0,1361.18,True,False,none
PR007196,EMP0454,2026-05-31,1864.07,279.61,0.0,115.57,27.03,0.0,40.43,150.99,0.0,1290.87,True,False,none
PR007197,EMP0454,2026-06-15,1837.34,275.6,0.0,113.92,26.64,0.0,0.0,148.82,0.0,1272.36,True,False,none
PR007198,EMP0454,2026-06-30,1847.65,277.15,0.0,114.55,26.79,0.0,0.0,149.66,0.0,1279.5,True,False,none
PR007199,EMP0454,2026-07-15,1905.91,285.89,0.0,118.17,27.64,0.0,0.0,154.38,0.0,1319.83,True,False,none
PR007200,EMP0454,2026-07-31,1827.4,274.11,0.0,113.3,26.5,0.0,0.0,148.02,0.0,1265.47,True,False,none
PR007201,EMP0454,2026-08-15,1947.1,292.06,0.0,120.72,28.23,0.0,0.0,157.72,0.0,1348.37,True,False,none
PR007202,EMP0454,2026-08-31,1961.95,294.29,0.0,121.64,28.45,0.0,0.0,158.92,0.0,1358.65,True,False,none
PR007203,EMP0455,2026-04-05,2459.7,368.95,122.98,152.5,35.67,14.76,66.41,191.86,507.24,1080.5,True,False,none
PR007204,EMP0455,2026-04-19,2415.05,362.26,120.75,149.73,35.02,14.49,65.21,188.37,597.95,960.97,True,False,none
PR007205,EMP0455,2026-05-03,2492.94,373.94,124.65,154.56,36.15,12.75,67.31,194.45,416.67,1192.52,True,False,none
PR007206,EMP0455,2026-05-17,2451.77,367.77,122.59,152.01,35.55,0.0,44.07,191.24,2084.0,968.49,True,True,garnishment_overwithholding
PR007207,EMP0455,2026-05-31,2493.4,374.01,124.67,154.59,36.15,0.0,0.0,194.49,367.83,1241.66,True,False,none
PR007208,EMP0455,2026-06-14,2547.65,382.15,127.38,157.95,36.94,0.0,0.0,198.72,588.95,1055.56,True,False,none
PR007209,EMP0455,2026-06-28,2581.36,387.2,129.07,160.04,37.43,0.0,0.0,201.35,345.96,1320.31,True,False,none
PR007210,EMP0455,2026-07-12,2566.85,385.03,128.34,159.14,37.22,0.0,0.0,200.21,653.81,1003.1,True,False,none
PR007211,EMP0455,2026-07-26,2433.51,365.03,121.68,150.88,35.29,0.0,0.0,189.81,631.09,939.73,True,False,none
PR007212,EMP0455,2026-08-09,2498.43,374.76,124.92,154.9,36.23,0.0,0.0,194.88,783.6,829.14,True,False,none
PR007213,EMP0455,2026-08-23,2438.8,365.82,121.94,151.21,35.36,0.0,0.0,190.23,604.95,969.29,True,False,none
PR007214,EMP0455,2026-09-06,2486.59,372.99,124.33,154.17,36.06,0.0,0.0,193.95,786.26,818.83,True,False,none
PR007215,EMP0456,2026-04-05,1894.8,284.22,75.79,117.48,27.47,11.37,51.16,0.0,0.0,1389.84,True,False,none
PR007216,EMP0456,2026-04-19,1990.98,298.65,79.64,123.44,28.87,11.95,53.76,0.0,0.0,1460.38,True,False,none
PR007217,EMP0456,2026-05-03,1981.75,297.26,79.27,122.87,28.74,11.89,53.51,0.0,0.0,1453.61,True,False,none
PR007218,EMP0456,2026-05-17,1885.74,282.86,75.43,116.92,27.34,6.79,50.91,0.0,0.0,1383.19,True,False,none
PR007219,EMP0456,2026-05-31,1966.85,295.03,78.67,121.94,28.52,0.0,33.66,0.0,0.0,1442.69,True,False,none
PR007220,EMP0456,2026-06-14,1996.07,299.41,79.84,123.76,28.94,0.0,0.0,0.0,0.0,1464.12,True,False,none
PR007221,EMP0456,2026-06-28,1883.04,282.46,75.32,116.75,27.3,0.0,0.0,0.0,0.0,1381.21,True,False,none
PR007222,EMP0456,2026-07-12,1911.05,286.66,76.44,118.49,27.71,0.0,0.0,0.0,0.0,1401.75,True,False,none
PR007223,EMP0456,2026-07-26,1923.74,288.56,76.95,119.27,27.89,0.0,0.0,0.0,0.0,1411.07,True,False,none
PR007224,EMP0456,2026-08-09,1889.47,283.42,75.58,210.87,27.4,0.0,0.0,0.0,0.0,1385.92,True,True,tax_miscalculation
PR007225,EMP0456,2026-08-23,1846.93,277.04,73.88,114.51,26.78,0.0,0.0,0.0,0.0,1354.72,True,False,none
PR007226,EMP0456,2026-09-06,1878.09,281.71,75.12,116.44,27.23,0.0,0.0,0.0,0.0,1377.59,True,False,none
PR007227,EMP0457,2026-04-05,3297.15,494.57,131.89,204.42,47.81,19.78,89.02,0.0,0.0,2418.46,True,False,none
PR007228,EMP0457,2026-04-19,3340.11,501.02,133.6,207.09,48.43,20.04,90.18,0.0,0.0,2449.97,True,False,none
PR007229,EMP0457,2026-05-03,3267.69,490.15,130.71,202.6,47.38,2.18,63.79,0.0,0.0,2396.85,True,False,none
PR007230,EMP0457,2026-05-17,3454.29,518.14,138.17,214.17,50.09,0.0,0.0,0.0,0.0,2533.72,True,False,none
PR007231,EMP0457,2026-05-31,3409.55,511.43,136.38,211.39,49.44,0.0,0.0,0.0,0.0,2500.91,True,False,none
PR007232,EMP0457,2026-06-14,3244.86,486.73,129.79,201.18,47.05,0.0,0.0,0.0,0.0,2380.11,True,False,none
PR007233,EMP0457,2026-06-28,3394.98,509.25,135.8,210.49,49.23,0.0,0.0,0.0,0.0,2490.21,True,False,none
PR007234,EMP0457,2026-07-12,3395.93,509.39,135.84,210.55,49.24,0.0,0.0,0.0,0.0,2490.91,True,False,none
PR007235,EMP0457,2026-07-26,3476.34,521.45,139.05,215.53,50.41,0.0,0.0,0.0,0.0,2549.9,True,False,none
PR007236,EMP0457,2026-08-09,3223.02,483.45,128.92,199.83,46.73,0.0,0.0,0.0,0.0,2364.09,True,False,none
PR007237,EMP0457,2026-08-23,3288.11,493.22,131.52,203.86,47.68,0.0,0.0,0.0,0.0,2411.83,True,False,none
PR007238,EMP0457,2026-09-06,3468.78,520.32,138.75,215.06,50.3,0.0,0.0,0.0,0.0,2544.35,True,False,none
PR007239,EMP0458,2026-04-05,3703.51,555.53,0.0,229.62,53.7,22.22,99.99,0.0,0.0,2864.66,True,False,none
PR007240,EMP0458,2026-04-19,3643.51,546.53,0.0,225.9,52.83,19.78,98.37,0.0,0.0,2818.25,True,False,none
PR007241,EMP0458,2026-05-03,3656.32,548.45,0.0,226.69,53.02,0.0,44.63,0.0,0.0,2828.16,True,False,none
PR007242,EMP0458,2026-05-17,3465.07,519.76,0.0,214.83,50.24,0.0,0.0,0.0,0.0,2680.24,True,False,none
PR007243,EMP0458,2026-05-31,3584.88,537.73,0.0,222.26,51.98,0.0,0.0,0.0,0.0,2772.91,True,False,none
PR007244,EMP0458,2026-06-14,3504.81,525.72,0.0,217.3,50.82,0.0,0.0,0.0,0.0,2710.97,True,False,none
PR007245,EMP0458,2026-06-28,3490.52,523.58,0.0,216.41,50.61,0.0,0.0,0.0,0.0,2699.92,True,False,none
PR007246,EMP0458,2026-07-12,3668.95,550.34,0.0,227.47,53.2,0.0,0.0,0.0,0.0,2837.94,True,False,none
PR007247,EMP0458,2026-07-26,3477.42,521.61,0.0,215.6,50.42,0.0,0.0,0.0,0.0,2689.79,True,False,none
PR007248,EMP0458,2026-08-09,3572.05,535.81,0.0,221.47,51.79,0.0,0.0,0.0,0.0,2762.98,True,True,wage_base_cap_error
PR007249,EMP0458,2026-08-23,3705.34,555.8,0.0,229.73,53.73,0.0,0.0,0.0,0.0,2866.08,True,False,none
PR007250,EMP0458,2026-09-06,3491.83,523.77,0.0,216.49,50.63,0.0,0.0,0.0,0.0,2700.94,True,False,none
PR007251,EMP0459,2026-03-31,1653.43,248.01,0.0,102.51,23.97,9.92,44.64,89.29,0.0,1189.65,True,False,none
PR007252,EMP0459,2026-04-15,1655.48,248.32,0.0,102.64,24.0,9.93,44.7,89.4,0.0,1191.12,True,False,none
PR007253,EMP0459,2026-04-30,1600.13,240.02,0.0,99.21,23.2,9.6,43.2,86.41,0.0,1151.29,True,False,none
PR007254,EMP0459,2026-05-15,1551.49,232.72,0.0,96.19,22.5,9.31,41.89,83.78,0.0,1116.3,True,False,none
PR007255,EMP0459,2026-05-31,1569.9,235.49,0.0,97.33,22.76,3.24,42.39,84.77,0.0,1129.55,True,False,none
PR007256,EMP0459,2026-06-15,1583.58,237.54,0.0,98.18,22.96,0.0,26.18,85.51,0.0,1139.39,True,False,none
PR007257,EMP0459,2026-06-30,1569.05,235.36,0.0,97.28,22.75,0.0,0.0,84.73,0.0,1128.93,True,False,none
PR007258,EMP0459,2026-07-15,1565.43,234.81,0.0,97.06,22.7,0.0,0.0,84.53,0.0,1126.33,True,False,none
PR007259,EMP0459,2026-07-31,1652.7,247.91,0.0,102.47,23.96,0.0,0.0,89.25,0.0,1189.11,True,False,none
PR007260,EMP0459,2026-08-15,1549.37,232.41,0.0,96.06,22.47,0.0,0.0,83.67,0.0,1114.76,True,False,none
PR007261,EMP0459,2026-08-31,1622.55,243.38,0.0,100.6,23.53,0.0,0.0,87.62,0.0,1167.42,True,False,none
PR007262,EMP0460,2026-03-31,1907.28,286.09,76.29,118.25,27.66,11.44,51.5,49.59,0.0,1349.4,True,False,none
PR007263,EMP0460,2026-04-15,2000.99,300.15,80.04,124.06,29.01,12.01,54.03,52.03,0.0,1415.7,True,False,none
PR007264,EMP0460,2026-04-30,2051.29,307.69,82.05,127.18,29.74,12.31,55.38,53.33,0.0,1451.3,True,False,none
PR007265,EMP0460,2026-05-15,1952.51,292.88,78.1,121.06,28.31,6.24,52.72,50.77,0.0,1381.39,True,False,none
PR007266,EMP0460,2026-05-31,1936.4,290.46,77.46,120.06,28.08,0.0,29.37,50.35,0.0,1369.99,True,False,none
PR007267,EMP0460,2026-06-15,2009.72,301.46,80.39,124.6,29.14,0.0,0.0,52.25,0.0,1421.88,True,False,none
PR007268,EMP0460,2026-06-30,2019.31,302.9,80.77,125.2,29.28,0.0,0.0,52.5,0.0,1428.66,True,False,none
PR007269,EMP0460,2026-07-15,2015.44,302.32,80.62,124.96,29.22,0.0,0.0,52.4,0.0,1425.92,True,False,none
PR007270,EMP0460,2026-07-31,1957.44,293.62,78.3,121.36,28.38,0.0,0.0,50.89,0.0,1384.89,True,False,none
PR007271,EMP0460,2026-08-15,1946.89,292.03,77.88,120.71,28.23,0.0,0.0,50.62,0.0,1377.42,True,False,none
PR007272,EMP0460,2026-08-31,2057.58,308.64,82.3,127.57,29.83,0.0,0.0,53.5,0.0,1455.74,True,False,none
PR007273,EMP0461,2026-03-29,2888.0,433.2,173.28,179.06,41.88,17.33,77.98,150.18,0.0,1910.4,True,False,none
PR007274,EMP0461,2026-04-05,2784.86,417.73,167.09,172.66,40.38,16.71,75.19,0.0,0.0,1842.19,True,True,missing_401k
PR007275,EMP0461,2026-04-12,2870.93,430.64,172.26,178.0,41.63,7.96,77.52,149.29,0.0,1899.11,True,False,none
PR007276,EMP0461,2026-04-19,2783.76,417.56,167.03,172.59,40.36,0.0,12.32,144.76,0.0,1685.36,True,True,net_pay_mismatch
PR007277,EMP0461,2026-04-26,2718.34,407.75,163.1,168.54,39.42,0.0,0.0,141.35,0.0,1798.18,True,False,none
PR007278,EMP0461,2026-05-03,2778.02,416.7,166.68,172.24,40.28,0.0,0.0,144.46,0.0,1837.66,True,False,none
PR007279,EMP0461,2026-05-10,2802.59,420.39,168.16,173.76,40.64,0.0,0.0,145.73,0.0,1853.91,True,False,none
PR007280,EMP0461,2026-05-17,2688.63,403.29,161.32,166.7,38.99,0.0,0.0,139.81,0.0,1778.52,True,False,none
PR007281,EMP0461,2026-05-24,2781.94,417.29,166.92,172.48,40.34,0.0,0.0,144.66,0.0,1840.25,True,False,none
PR007282,EMP0461,2026-05-31,2856.58,428.49,171.39,177.11,41.42,0.0,0.0,148.54,0.0,1889.63,True,False,none
PR007283,EMP0461,2026-06-07,2834.16,425.12,170.05,175.72,41.1,0.0,0.0,147.38,0.0,1874.79,True,False,none
PR007284,EMP0461,2026-06-14,2824.23,423.63,169.45,175.1,40.95,0.0,0.0,146.86,0.0,1868.24,True,False,none
PR007285,EMP0461,2026-06-21,2884.96,432.74,173.1,178.87,41.83,0.0,0.0,150.02,0.0,1908.4,False,True,late_journal_posting
PR007286,EMP0461,2026-06-28,2687.64,403.15,161.26,166.63,38.97,0.0,0.0,139.76,0.0,1777.87,True,False,none
PR007287,EMP0461,2026-07-05,2806.94,421.04,168.42,174.03,40.7,0.0,0.0,145.96,0.0,1856.79,True,False,none
PR007288,EMP0461,2026-07-12,2857.91,428.69,171.47,177.19,41.44,0.0,0.0,148.61,0.0,1890.51,True,False,none
PR007289,EMP0461,2026-07-19,2803.46,420.52,168.21,173.81,40.65,0.0,0.0,145.78,0.0,1854.49,True,False,none
PR007290,EMP0461,2026-07-26,2755.33,413.3,165.32,170.83,39.95,0.0,0.0,143.28,0.0,1822.65,True,False,none
PR007291,EMP0461,2026-08-02,2713.8,407.07,162.83,168.26,39.35,0.0,0.0,141.12,0.0,1795.17,True,False,none
PR007292,EMP0461,2026-08-09,2880.09,432.01,172.81,178.57,41.76,0.0,0.0,149.76,0.0,1905.18,True,False,none
PR007293,EMP0461,2026-08-16,2787.84,418.18,167.27,172.85,40.42,0.0,0.0,144.97,0.0,1844.15,True,False,none
PR007294,EMP0461,2026-08-23,2878.0,431.7,172.68,178.44,41.73,0.0,0.0,149.66,0.0,1903.79,True,False,none
PR007295,EMP0461,2026-08-30,2813.31,422.0,168.8,174.43,40.79,0.0,0.0,146.29,0.0,1861.0,True,False,none
PR007296,EMP0461,2026-09-06,2832.87,424.93,169.97,175.64,41.08,0.0,0.0,147.31,0.0,1873.94,True,False,none
PR007297,EMP0461,2026-09-13,2861.65,429.25,171.7,177.42,41.49,0.0,0.0,148.81,0.0,1892.98,True,False,none
PR007298,EMP0462,2026-04-05,4858.6,728.79,0.0,301.23,70.45,29.15,131.18,218.64,0.0,3539.49,True,False,none
PR007299,EMP0462,2026-04-19,4759.37,713.91,0.0,295.08,69.01,12.85,111.82,214.17,0.0,3467.2,True,False,none
PR007300,EMP0462,2026-05-03,4803.3,720.5,0.0,297.8,69.65,0.0,0.0,216.15,0.0,3499.2,True,False,none
PR007301,EMP0462,2026-05-17,4913.29,736.99,0.0,304.62,71.24,0.0,0.0,221.1,0.0,3579.34,True,False,none
PR007302,EMP0462,2026-05-31,4750.1,712.51,0.0,294.51,68.88,0.0,0.0,213.75,0.0,3460.45,True,False,none
PR007303,EMP0462,2026-06-14,4755.59,713.34,0.0,294.85,68.96,0.0,0.0,214.0,0.0,3464.44,True,False,none
PR007304,EMP0462,2026-06-28,4644.46,696.67,0.0,287.96,67.34,0.0,0.0,209.0,0.0,3383.49,True,False,none
PR007305,EMP0462,2026-07-12,4955.68,743.35,0.0,307.25,71.86,0.0,0.0,223.01,0.0,3610.21,True,False,none
PR007306,EMP0462,2026-07-26,4642.69,696.4,0.0,287.85,67.32,0.0,0.0,208.92,0.0,3382.2,True,False,none
PR007307,EMP0462,2026-08-09,4854.44,728.17,0.0,300.98,70.39,0.0,0.0,218.45,0.0,3536.45,True,False,none
PR007308,EMP0462,2026-08-23,4765.12,714.77,0.0,295.44,69.09,0.0,0.0,214.43,0.0,3471.39,True,False,none
PR007309,EMP0462,2026-09-06,4762.24,714.34,0.0,295.26,69.05,0.0,0.0,214.3,0.0,3469.29,True,False,none
PR007310,EMP0463,2026-04-05,4294.84,644.23,0.0,266.28,62.28,25.77,115.96,412.3,0.0,2909.75,True,False,none
PR007311,EMP0463,2026-04-19,4089.41,613.41,0.0,253.54,59.3,16.23,110.41,392.58,0.0,2770.58,True,False,none
PR007312,EMP0463,2026-05-03,4266.04,639.91,0.0,264.49,61.86,0.0,16.63,409.54,0.0,2890.24,True,False,none
PR007313,EMP0463,2026-05-17,4325.86,648.88,0.0,268.2,62.72,0.0,0.0,415.28,0.0,2930.78,True,False,none
PR007314,EMP0463,2026-05-31,4344.7,651.7,0.0,269.37,63.0,0.0,0.0,417.09,0.0,2943.54,True,False,none
PR007315,EMP0463,2026-06-14,4124.1,618.62,0.0,255.69,59.8,0.0,0.0,395.91,0.0,2794.08,True,False,none
PR007316,EMP0463,2026-06-28,4367.91,655.19,0.0,270.81,63.33,0.0,0.0,419.32,0.0,2959.26,True,False,none
PR007317,EMP0463,2026-07-12,4286.99,643.05,0.0,265.79,62.16,0.0,0.0,411.55,0.0,2904.44,True,False,none
PR007318,EMP0463,2026-07-26,4362.69,654.4,0.0,270.49,63.26,0.0,0.0,418.82,0.0,2955.72,True,False,none
PR007319,EMP0463,2026-08-09,4229.67,634.45,0.0,262.24,61.33,0.0,0.0,406.05,0.0,2865.6,True,False,none
PR007320,EMP0463,2026-08-23,4248.71,637.31,0.0,263.42,61.61,0.0,0.0,407.88,0.0,2878.49,True,False,none
PR007321,EMP0463,2026-09-06,4375.16,656.27,0.0,271.26,63.44,0.0,0.0,420.02,0.0,2964.17,True,False,none
PR007322,EMP0464,2026-03-29,1989.95,298.49,59.7,123.38,28.85,11.94,53.73,0.0,0.0,1479.53,True,False,none
PR007323,EMP0464,2026-04-05,1920.93,288.14,57.63,119.1,27.85,11.53,51.87,0.0,0.0,1428.21,True,False,none
PR007324,EMP0464,2026-04-12,1894.39,284.16,56.83,117.45,27.47,11.37,51.15,0.0,0.0,1408.48,True,False,none
PR007325,EMP0464,2026-04-19,1912.53,286.88,57.38,118.58,27.73,7.17,51.64,0.0,0.0,1421.96,True,False,none
PR007326,EMP0464,2026-04-26,1911.7,286.75,57.35,118.53,27.72,0.0,34.62,0.0,0.0,1421.35,True,False,none
PR007327,EMP0464,2026-05-03,1896.29,284.44,56.89,117.57,27.5,0.0,0.0,0.0,0.0,1409.89,True,False,none
PR007328,EMP0464,2026-05-10,1893.49,284.02,56.8,117.4,27.46,0.0,0.0,0.0,0.0,1407.81,True,False,none
PR007329,EMP0464,2026-05-17,1984.01,297.6,59.52,123.01,28.77,0.0,0.0,0.0,0.0,1475.11,True,False,none
PR007330,EMP0464,2026-05-24,1863.13,279.47,55.89,115.51,27.02,0.0,0.0,0.0,0.0,1385.24,True,False,none
PR007331,EMP0464,2026-05-31,1955.99,293.4,58.68,121.27,28.36,0.0,0.0,0.0,0.0,1454.28,True,False,none
PR007332,EMP0464,2026-06-07,1878.86,281.83,56.37,116.49,27.24,0.0,0.0,0.0,0.0,1396.93,True,False,none
PR007333,EMP0464,2026-06-14,1905.09,285.76,57.15,118.12,27.62,0.0,0.0,0.0,0.0,1416.44,True,False,none
PR007334,EMP0464,2026-06-21,1861.86,279.28,55.86,115.44,27.0,0.0,0.0,0.0,0.0,1384.28,True,False,none
PR007335,EMP0464,2026-06-28,1893.71,284.06,56.81,117.41,27.46,0.0,0.0,0.0,0.0,1407.97,True,False,none
PR007336,EMP0464,2026-07-05,1969.86,295.48,59.1,122.13,28.56,0.0,0.0,0.0,0.0,1464.59,True,False,none
PR007337,EMP0464,2026-07-12,1987.67,298.15,59.63,123.24,28.82,0.0,0.0,0.0,0.0,1477.83,True,False,none
PR007338,EMP0464,2026-07-19,1886.31,282.95,56.59,116.95,27.35,0.0,0.0,0.0,0.0,1402.47,True,False,none
PR007339,EMP0464,2026-07-26,1923.28,288.49,57.7,119.24,27.89,0.0,0.0,0.0,0.0,1429.96,True,False,none
PR007340,EMP0464,2026-08-02,1924.32,288.65,57.73,119.31,27.9,0.0,0.0,0.0,0.0,1430.73,True,False,none
PR007341,EMP0464,2026-08-09,1985.93,297.89,59.58,123.13,28.8,0.0,0.0,0.0,0.0,1476.53,True,False,none
PR007342,EMP0464,2026-08-16,1969.0,295.35,59.07,122.08,28.55,0.0,0.0,0.0,0.0,1463.95,True,False,none
PR007343,EMP0464,2026-08-23,1930.85,289.63,57.93,119.71,28.0,0.0,0.0,0.0,0.0,1435.58,True,False,none
PR007344,EMP0464,2026-08-30,1954.94,293.24,58.65,121.21,28.35,0.0,0.0,0.0,0.0,1453.49,True,False,none
PR007345,EMP0464,2026-09-06,1981.92,297.29,59.46,122.88,28.74,0.0,0.0,0.0,0.0,1473.55,True,False,none
PR007346,EMP0464,2026-09-13,1853.92,278.09,55.62,114.94,26.88,0.0,0.0,0.0,0.0,1378.39,True,False,none
PR007347,EMP0465,2026-03-31,3561.6,534.24,178.08,220.82,51.64,21.37,96.16,217.26,0.0,2359.56,True,False,none
PR007348,EMP0465,2026-04-15,3704.98,555.75,185.25,229.71,53.72,20.63,100.03,226.0,0.0,2454.55,True,False,none
PR007349,EMP0465,2026-04-30,3657.53,548.63,182.88,226.77,53.03,0.0,46.8,223.11,0.0,2423.11,True,False,none
PR007350,EMP0465,2026-05-15,3601.39,540.21,180.07,223.29,52.22,0.0,0.0,219.68,0.0,2385.92,True,False,none
PR007351,EMP0465,2026-05-31,3597.64,539.65,179.88,223.05,52.17,0.0,0.0,219.46,0.0,2383.43,True,False,none
PR007352,EMP0465,2026-06-15,3545.93,531.89,177.3,219.85,51.42,0.0,0.0,0.0,0.0,2349.17,True,True,missing_401k
PR007353,EMP0465,2026-06-30,3595.04,539.26,179.75,222.89,52.13,0.0,0.0,219.3,0.0,2381.71,True,False,none
PR007354,EMP0465,2026-07-15,3633.38,545.01,181.67,225.27,52.68,0.0,0.0,221.64,0.0,2407.11,True,False,none
PR007355,EMP0465,2026-07-31,3566.0,534.9,178.3,221.09,51.71,0.0,0.0,217.53,0.0,2362.47,True,False,none
PR007356,EMP0465,2026-08-15,3650.09,547.51,182.5,226.31,52.93,0.0,0.0,222.66,0.0,2418.18,True,False,none
PR007357,EMP0465,2026-08-31,3691.9,553.78,184.6,228.9,53.53,0.0,0.0,225.21,0.0,2445.88,True,False,none
PR007358,EMP0466,2026-03-29,1349.29,202.39,0.0,83.66,19.56,8.1,36.43,0.0,0.0,1043.68,True,False,none
PR007359,EMP0466,2026-04-05,1381.91,207.29,0.0,85.68,20.04,8.29,37.31,0.0,0.0,1068.9,True,False,none
PR007360,EMP0466,2026-04-12,1377.13,206.57,0.0,85.38,19.97,8.26,37.18,0.0,0.0,1065.21,True,False,none
PR007361,EMP0466,2026-04-19,1407.84,211.18,0.0,87.29,20.41,8.45,38.01,0.0,0.0,1088.96,True,False,none
PR007362,EMP0466,2026-04-26,1359.75,203.96,0.0,84.3,19.72,8.16,36.71,0.0,0.0,1051.77,True,False,none
PR007363,EMP0466,2026-05-03,1402.65,210.4,0.0,86.96,20.34,0.74,37.87,0.0,0.0,1084.95,True,False,none
PR007364,EMP0466,2026-05-10,1428.72,214.31,0.0,88.58,20.72,0.0,19.48,0.0,0.0,1105.11,True,False,none
PR007365,EMP0466,2026-05-17,1378.24,206.74,0.0,85.45,19.98,0.0,0.0,0.0,0.0,1066.07,True,False,none
PR007366,EMP0466,2026-05-24,1432.4,214.86,0.0,88.81,20.77,0.0,0.0,0.0,0.0,1107.96,True,False,none
PR007367,EMP0466,2026-05-31,1441.43,216.21,0.0,89.37,20.9,0.0,0.0,0.0,0.0,1114.95,True,False,none
PR007368,EMP0466,2026-06-07,1343.95,201.59,0.0,83.32,19.49,0.0,0.0,0.0,0.0,1039.55,False,True,late_journal_posting
PR007369,EMP0466,2026-06-14,1357.9,203.69,0.0,84.19,19.69,0.0,0.0,0.0,0.0,1050.33,True,False,none
PR007370,EMP0466,2026-06-21,1436.72,215.51,0.0,89.08,20.83,0.0,0.0,0.0,0.0,1111.3,True,False,none
PR007371,EMP0466,2026-06-28,1437.6,215.64,0.0,89.13,20.85,0.0,0.0,0.0,0.0,1111.98,True,False,none
PR007372,EMP0466,2026-07-05,1343.03,201.45,0.0,83.27,19.47,0.0,0.0,0.0,0.0,1038.84,True,False,none
PR007373,EMP0466,2026-07-12,1333.95,200.09,0.0,82.7,19.34,0.0,0.0,0.0,0.0,1031.82,True,False,none
PR007374,EMP0466,2026-07-19,1350.0,202.5,0.0,83.7,19.57,0.0,0.0,0.0,0.0,1044.23,True,False,none
PR007375,EMP0466,2026-07-26,1441.74,216.26,0.0,89.39,20.91,0.0,0.0,0.0,0.0,1115.18,True,False,none
PR007376,EMP0466,2026-08-02,1352.08,202.81,0.0,83.83,19.61,0.0,0.0,0.0,0.0,1045.83,True,False,none
PR007377,EMP0466,2026-08-09,1387.52,208.13,0.0,86.03,20.12,0.0,0.0,0.0,0.0,1073.24,True,False,none
PR007378,EMP0466,2026-08-16,1425.52,213.83,0.0,88.38,20.67,0.0,0.0,0.0,0.0,1102.64,True,False,none
PR007379,EMP0466,2026-08-23,1334.54,200.18,0.0,82.74,19.35,0.0,0.0,0.0,0.0,1032.27,True,False,none
PR007380,EMP0466,2026-08-30,1398.72,209.81,0.0,86.72,20.28,0.0,0.0,0.0,0.0,1081.91,True,False,none
PR007381,EMP0466,2026-09-06,1362.74,204.41,0.0,84.49,19.76,0.0,0.0,0.0,0.0,1054.08,True,False,none
PR007382,EMP0466,2026-09-13,1427.05,214.06,0.0,88.48,20.69,0.0,0.0,0.0,0.0,1103.82,True,False,none
PR007383,EMP0467,2026-03-31,5668.05,850.21,283.4,351.42,82.19,34.01,153.04,0.0,0.0,4322.52,True,True,net_pay_mismatch
PR007384,EMP0467,2026-04-15,5846.55,876.98,292.33,362.49,84.77,7.99,89.96,0.0,0.0,4229.98,True,False,none
PR007385,EMP0467,2026-04-30,5639.75,845.96,281.99,349.66,81.78,0.0,0.0,0.0,0.0,4080.36,True,False,none
PR007386,EMP0467,2026-05-15,5554.47,833.17,277.72,344.38,80.54,0.0,0.0,0.0,0.0,4018.66,True,False,none
PR007387,EMP0467,2026-05-31,5725.51,858.83,286.28,354.98,83.02,0.0,0.0,0.0,0.0,4142.4,True,False,none
PR007388,EMP0467,2026-06-15,5670.67,850.6,283.53,351.58,82.22,0.0,0.0,0.0,0.0,4102.74,True,False,none
PR007389,EMP0467,2026-06-30,5908.1,886.22,295.41,366.3,85.67,0.0,0.0,0.0,0.0,4274.5,True,False,none
PR007390,EMP0467,2026-07-15,5904.17,885.63,295.21,366.06,85.61,0.0,0.0,0.0,0.0,4271.66,True,False,none
PR007391,EMP0467,2026-07-31,5747.33,862.1,287.37,356.33,83.34,0.0,0.0,0.0,0.0,4158.19,True,False,none
PR007392,EMP0467,2026-08-15,5815.62,872.34,290.78,360.57,84.33,0.0,0.0,0.0,0.0,4207.6,True,False,none
PR007393,EMP0467,2026-08-31,5814.59,872.19,290.73,360.5,84.31,0.0,0.0,0.0,0.0,4463.65,True,True,net_pay_mismatch
PR007394,EMP0468,2026-04-05,4860.13,729.02,0.0,301.33,70.47,29.16,131.22,0.0,0.0,3759.31,True,False,none
PR007395,EMP0468,2026-04-19,4802.22,720.33,0.0,297.74,69.63,12.84,111.78,0.0,0.0,3714.52,True,False,none
PR007396,EMP0468,2026-05-03,4798.18,719.73,0.0,297.49,69.57,0.0,0.0,0.0,0.0,3711.39,True,False,none
PR007397,EMP0468,2026-05-17,4903.19,735.48,0.0,304.0,71.1,0.0,0.0,0.0,0.0,3792.61,True,False,none
